#group,false,false,false,true,true,true,true,false
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,double
#default,mean,,,,,,,
,result,table,_time,_start,_stop,_field,pairAddress,_value
,,6265,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x2c52f4b0852d568145df28412aa8ff57defad71a,0
,,6266,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x2c5eae2ac336e27a7c8737cf5fc3263c4f09a2f0,0
,,6267,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x2cb1b6d77b62aa99255180bc6b6f8b08ecbaa12e,0
,,6268,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x2cc846fff0b08fb3bffad71f53a60b4b6e6d6482,162662.0946726561
,,6269,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x2ccb503673f061a8d6822c5d0fc5ba12e64a9ef9,0
,,6270,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x2ce886659b1cfaafe16aca0d1380c41ce94512b0,0
,,6271,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x2d051ecf500b5a87d90c67b95ba3d07cc6061f15,0
,,6272,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x2d0e301f3e0068fba68fed334f13154659b8328e,0
,,6273,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x2d54b72d3ae65dc849117172a7a81bdf2a5110ce,5994.551994465383
,,6274,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x2d668bb02e47048b59611170f1c23a7d4da072aa,0
,,6275,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x2dbec628b15d9094f2fd039c23ec197219ebc604,0
,,6276,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x2dc44da7f152aee6bf22fe09af21e906321f0b7e,0
,,6277,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x2dd9a9b5a397ba6d22a7566b65233e7775fa2332,1923.5030382771067
,,6278,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x2de7a5bc785d244c0aa78ba933d8558299d29a39,0
,,6279,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x2e205a453941c7bf94395475b7d9689bd670ae5a,0
,,6280,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x2e502301d9810e2d9a5b2d90fd3cff34777d2040,0
,,6281,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x2e5e20e1afb9ca38a77dbba6b8cb2e616f7dea19,0
,,6282,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x2ecb483e1d9ceddaee7c21f06c699744c6a4e981,0
,,6283,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x2edd2bb55275eac850908ec3d3be7c9f4ba00c49,0
,,6284,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x2f0af346bc8ef356c227b175c2126ab2824cb5ca,0
,,6285,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x2f3ead9d98a0790225c98bbb38a55c352246d321,0
,,6286,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x2f774e97d78d0f655582f277cec6aa9d342f99a3,0
,,6287,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x2f9597de5f5242c89287417b6bc9adf2b390f503,0
,,6288,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x2fc51f1201349266cee7e99c5c238bd90ce526e0,0
,,6289,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x2fc87e7b2255935e9ed11de1bb6d8f73195f373c,0
,,6290,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x2fcc3e60ab4e39c72b1a7228d1949763052e9a46,0
,,6291,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x2fd9d025e85a11bac4772783543beacf2c6fb3e3,0
,,6292,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x2ff5ae21728714704ebd596005b849e8530cdec5,0
,,6293,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x2ffc3f72b172c15548a47c3e033266857a638a11,0
,,6294,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x30ab9444794f2b278a5bc111981343955068aa2f,0
,,6295,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x30d08fa302bdfdf6b1e26b2a8232a6a8ea01ad22,0
,,6296,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x30e71ab3fd2785b493d7e80fc75857debf8aa673,0
,,6297,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x30eafe62b9e40a130175eb52821a4f5cf599879f,0
,,6298,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x31084100d38859f0e4d3f67833a81f3139afeb9d,0
,,6299,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x313dd887a796ca5910a5a7a4be9a676506ecd6d0,11746.18768904804
,,6300,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x3176777bbcd359b3ee994de925311c1f1696c230,0
,,6301,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x31882ad1807ca6fa9f67392ce917784e6ca950a5,0
,,6302,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x31998a90227206df5c8767bdfc4e848328050550,0
,,6303,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x31ca7babcfa78041513060ded4f4045581f706ac,0
,,6304,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x32023aec77eabcb363b13331b0be83d8853cfe54,0
,,6305,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x32228a3013c4ae5dae2690b21a6b1572037a7c06,0
,,6306,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x3230adfd5dc16b8e98442a291186ac3c9877fcb6,0
,,6307,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x32ba5057f3e2b3afc9a05232b96cc980ae7111b0,0
,,6308,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x332dc588a8ba3151aa917e048f017d57a99662b9,0
,,6309,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x334d09fca30ec3907770c425162d1261d09c9466,0
,,6310,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x33584137824eb41a5f3c7b668f8bd880a3a23f13,0
,,6311,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x33592583f845592a1b2955ef61c6bdec01b4e970,0
,,6312,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x33db26215c45566379711e8310a3c5c6fe391cda,0
,,6313,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x33dbffa7f8236267e7ee4f8449ebeaf4daab0202,0
,,6314,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x33f25ba13d94a950078b437beb0c21a0a6c19d39,0
,,6315,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x33f3fb8f4aa6fc4845b626abd95cb23803cbbc20,0
,,6316,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x34126ee58c54ddaf2362dc6063794eec34610a73,0
,,6317,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x341652b3bf46f64c2f1b7eee873ae1dd7f945f89,0
,,6318,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x3423e4bfa6247733fc1fa1a2d06c3f812168513a,0
,,6319,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x342d1ab70c15a7c0624ff319bb04ea88f1e6a30f,0
,,6320,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x343d13a5d84718093f1a068bac3cb4184c1df095,0
,,6321,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x34484a8c095a552e96884341a512f092535ec50e,0
,,6322,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x344cc4dd17aef051b8d3282d131a5c78b496cee7,0
,,6323,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x34541082e1023d94ed78e0a480b3b65046da7e4b,0
,,6324,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x345fb09dcff9355aa9be84b8e873359f7950ceaf,0
,,6325,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x34943f766f7464d8d567ab7f27dc6443fab02dbf,0
,,6326,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x34a91eb031936ddb1d166c27bd6b2a8004505980,0
,,6327,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x34ae903dc572b1f7e4c24a8aebd0900c1b243c5f,0
,,6328,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x34d42e73824785ab75cecac6fbc1c4686e0cac6b,0
,,6329,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x34f41a6a7f337a380e50acccf785358eeddae850,0
,,6330,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x34fbf4d91799a038591484518480f6a8460352a2,0
,,6331,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x35368b3054375488bb90d355f8f96de0641aa073,0
,,6332,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x35473006bb0ff2bdd912d70b58a52630936b517f,0
,,6333,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x355f044ba87d8a42a7fd9a1b50ad497f94045da5,0
,,6334,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x3560aff487ea11aae4dbe88de58b9ca596db0b9d,0
,,6335,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x359e662923bd4c5379b9a0173f24a95916f90c74,0
,,6336,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x365b2a58ebff019bbd67fcc77acfa5c5f11728c5,0
,,6337,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x3683cb0edad769142731367d4d6586d81d522c31,0
,,6338,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x3687ccf8203d3de0f14f27257425123fc612fb79,0
,,6339,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x376609ad48601e665f5b752b6bf5aed6be470c9c,0
,,6340,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x376dddd9b16bfb56288d4f09694631a0e85c5fec,0
,,6341,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x376e6a826a305b9191dcd528aa803d01ad462f79,0
,,6342,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x379e131743689eff8d4b11dadc947b75685ae145,0
,,6343,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x37bc910073912eb18f8649e595059f807b986d79,0
,,6344,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x37caacb1fcaa9a09ab17e008c057c40aca0a1973,0
,,6345,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x37e747138ea54be2fcc7c858afb4c4d2d7594b87,0
,,6346,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x381cd2b70d9343089a48b51e3e4aa54b2831c36c,0
,,6347,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x381dc5d59cd86a6c6c4b4b52a42e74d2916bc1e9,0
,,6348,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x382109b76df7fa0c64415da7b5b47bab6f906658,0
,,6349,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x3834de2b73a5de60885a55c984b1230eaa3559e5,0
,,6350,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x38464ee32eeaff93368da1f6dc9e653c0cbf1248,0
,,6351,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x3876f3627fe2c8c95d3df54fdcbdde9474ad7c9e,0
,,6352,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x38776ddb17f486e2ebb7de1b6f52344ad8f12581,0
,,6353,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x38808cdcd8f71fc7d7d0d01eff4cd46c5ffb6150,0
,,6354,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x3898984f8bd1f7471c0ad9d6995086e9c07e732d,0
,,6355,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x38ab6ff16cafd58a818e891d1ec24205f591f108,0
,,6356,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x38c21f4aed40d034440051c1f84b37f408deebd7,9366.840937119001
,,6357,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x38edaa66482fae577497eb43bdf083aaae263a00,0
,,6358,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x390561ead792c94f2a777eca9ee6dd175e0cb238,0
,,6359,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x395ee78ef8494f332f0b189858a23f95feaec1fb,0
,,6360,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x39981fb394856299c44ebfa0d9e7b40393514f97,0
,,6361,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x39990009a73eeb43500927173d49ba8da1388444,0
,,6362,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x39ab7bc437ef5eebd1cf54a82b42b20a02de08d0,0
,,6363,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x39b23c91d0d24ed8358776bdbfb2a01134785c42,0
,,6364,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x39ba99e6cb7eb87e86040b2719c5b43ef92e88cc,0
,,6365,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x39c5a6412a34ee519ceb3c8f34bf616d74d6f442,0
,,6366,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x39ddf1cfdc2405888de7ac1c863de712252b508b,0
,,6367,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x39f0a755abae1bfaf67973ac319fa7b3d0453b5a,0
,,6368,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x3a4657060ae3ff676385f625048375384cf8868e,0
,,6369,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x3a67cf946742f93eb6cf9e5d7204f876025e4d50,0
,,6370,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x3a75f38bac790b644816a9ada4b116e762cbfc7a,0
,,6371,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x3a76a1ad378be4b525ab947f01fc2789cd2ace62,0
,,6372,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x3b13510a827f82a7f95abb4d4f9e7416f95b8c0f,0
,,6373,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x3b3cbc36962264e5adb6fe6eb367c103ac5224e7,0
,,6374,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x3b940063c05513ae3e183b378115595c7dcfe918,0
,,6375,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x3bb617ee4a3dda10f85cce3de1fcbe4d53ddec73,0
,,6376,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x3bbb26b34f1df46c379b3cbd64dfd890703869bd,0
,,6377,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x3bd94d1490d33e19a1d32edf8f21120d102a0f45,5543.175088535883
,,6378,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x3c0fd3aead874cd7d945a5eab0a4dfb7cb580135,0
,,6379,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x3c5a331938bfac0f861c05a737cf8df7f1ea3434,6137.557581911975
,,6380,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x3c87dfdef259766ed8d1bb38084a8f6f9dddf0dd,0
,,6381,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x3c9ead42339b74c49cb777a879c910ffbfd564c0,0
,,6382,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x3c9fa143443e91f22c6d70ebe5c3a3da2ed76f52,0
,,6383,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x3ca6ca590e922b0d31915e7242b719f5adb51691,0
,,6384,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x3cd3d28588dec269870b149ea3cb7e34e9f48b4f,0
,,6385,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x3d118ca53060398b63bca4cbe2ffc0ed4759da91,0
,,6386,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x3d7ade6f3446dae853131555f9a77bd9d2ed7d4c,0
,,6387,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x3d83cb315bf3d285a5557ad20211ce941dc64cc3,0
,,6388,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x3da0985e6cdbe42b13ff71ccd7f2222663f76908,0
,,6389,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x3dca1c0f38d9661c09bdbbfbdaeac341cccc37a7,0
,,6390,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x3e1bda30036363c6ae7026fa530e7b568fd5e164,0
,,6391,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x3e2f69cf298ab61a99124bed99bf7358079e9c67,0
,,6392,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x3e408ab24de2312af116bd56f44d51d92becf556,0
,,6393,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x3e40b7f8aa2f216b7b696a7e46000c224829223c,0
,,6394,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x3e50394a2950a13ee71e6ee58a444c406ff861ab,0
,,6395,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x3e6ffd09f2ecd4a4b0d719a1934a89a12703fb47,0
,,6396,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x3e98bebfac6dca158f3f12f7e47d0ed02d4a49c2,0
,,6397,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x3ea7db5509b494e0333a6df80ee70ce4622dd342,0
,,6398,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x3ead5f4e4780c9a419bd6fb694c53bffa71dba8f,44506.22821386818
,,6399,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x3ec8e575bec8785ad48d59569115fcb0e5626d28,0
,,6400,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x3f1acbedd8577eaccca0571dfb074f789108387f,0
,,6401,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x3f46f0e29d7e7d9e26f1edb4e3f1fe03f590546d,0
,,6402,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,hourlyVolumeUSD,0x3fa0d2fb8ec605447da6b7b54cda8d8e3dfff22f,0
